Name,Address,pincode,Taluk,Districtname,statename,Latitude,Longitude
TECHNOFLEX RUBBER PRODUCTS,"59RJ+3WP, Unnamed Road, Angamaly, Kerala 683572, India",683572,Paravur,Ernakulam,KERALA,10.193383310687024,76.38335938931299
THAHIRA CHEMICALS,"V7QW+9J8, Aroor gram panchayat, Kochi, Kerala 688534, India",688534,Cherthla,Alappuzha,KERALA,9.871729377142858,76.30438504
THREE STAR MARINE EXPORTS,"R8P3+PJM Aroor gram panchayat, Chandiroor, Kochi, Kerala 688534, India",688534,Cherthla,Alappuzha,KERALA,9.871729377142858,76.30438504
TRANQUIL CASTLES HOTELS & RESPORTS,"2nd Floor, Cherupushpam Building, Near ICICI Bank, Opp M. G. Road, Shipyard Quarters Road, Cheriyakadavanthra, Atlantis, Ravipuram, Panampilly Nagar, Kochi, Kerala 682015, India",682015,Ernakulam,Ernakulam,KERALA,9.948697107692308,76.29266132307693
TRAVANCORE COCOTUFT P.LTD.,"Coir Park, Thiruvizha North Road, Mayithara, Cherthala, Cherthala South, Kerala 688539, India",688539,Cherthala,Alappuzha,KERALA,9.66428288888889,76.34121377777778
TRENDZ FURNITURE WORLD,"327G+XWF, Oorakam, Kerala 676519, India",676519,Ernad,Malappuram,KERALA,11.05071221125,76.03817599
TUFCKO INTERNATI0NAL,"HQCR+3V5, Kanjirappally, Kerala 686507, India",686507,Kanjirappally,Kottayam,KERALA,9.558497567123288,76.79145172602739
UNI GREEN CONDIMENTS,"WHHV+XV8, Neeravil, Kerala 691601, India",691601,Kollam,Kollam,KERALA,8.937750675,76.6044615125
UNITED COIR FACTORIES,"A.S Road, Kommady, Alappuzha, Aryad South, Kerala 688007, India",688007,Ambalapuzh A,Alappuzha,KERALA,9.510326070833331,76.3268778625
UNITED NILGIRIS TEA ESTATE CO. LTD.,"Nilgiris, Tamil Nadu, India",682024,Ernakulam,Ernakulam,KERALA,10.01888763298969,76.30253450412371
NILGIRIS EXPORTS,"Nilgiris, Tamil Nadu, India",682024,Ernakulam,Ernakulam,KERALA,10.01888763298969,76.30253450412371
UNIVERSAL OLEORESINS,"VIII/946 Navaratna House Jawahar Road, Pandikudi Rd, Pandikudy, Shanthi Nagar Housing Colony, Mattancherry, Kochi, Kerala 682002, India",682002,Kochi,Ernakulam,KERALA,9.957255232894736,76.25402236842105
VASUNDHARALAYAM COIR WORKS,"P.O,Pin-688525, Muhamma, Kerala 688538, India",688525,Cherthala,Alappuzha,KERALA,9.619357622727271,76.35883995454545
VERONICA MARINE EXPORTS P.LTD.,"Neendakara, Kollam, Kerala 691582, India",691582,Karunagapally,Kollam,KERALA,8.9475339,76.53934165
VESTA ENGINEERS,"5/124-B,Erumathala P.O, Nalamile, Edathala, Aluva, Kerala 683112, India",683112,Kunnathunad,Ernakulam,KERALA,10.08974094375,76.39621829375
VETTOOR POLYMERS,"Vettoor-cherunniyoor, Kerala, India",682024,Ernakulam,Ernakulam,KERALA,10.01888763298969,76.30253450412371
VIKAS RUBBERS,"Manarcadu Thengana Road, Thalappady, Kottayam, Kerala 686019, India",686019,Kottayam,Kottayam,KERALA,9.592533289090907,76.58230555090908
VIMALA WELFARE CENTRE,"41/2797, Chittoor Rd, Kacheripady, Ernakulam, Kochi, Kerala 682018, India",682018,Ernakulam,Ernakulam,KERALA,9.991596463636364,76.28133009181818
WFB BAIRD & CO.(INDIA)P.LTD.,"Plot 45/25, MLA Rd, CSEZ, Kakkanad, Kochi, Kakkanad, Kerala 682037, India",682037,Ernakulam,Ernakulam,KERALA,9.997384706451612,76.34072476129032
WILTON WEAVERS P.LTD.,"Kalavamkodam, Cherthala, Cherthala, Kerala 688536, India",688536,Cherthala,Alappuzha,KERALA,9.717896142424244,76.3362480181818
ZALLKAR EXPORTS,"23/575, Kattakayam Rd, Pala, Kerala 686575, India",686575,Meenachil,Kottayam,KERALA,9.719589849206349,76.68607506666666
ZEBA LAB FURNITURE,"Kinfra Park Kakkanad, Infopark Campus, Kochi, Kakkanad, Kerala 682042, India",682042,Kanayannur,Ernakulam,KERALA,10.009905475,76.362559725
ZEHRA TRADING CO.,"Zehra Trading Co, Jew Town Road, Kappalandimukku, Mattancherry, Kochi, Kerala, Marakkadavu, Kappalandimukku, Mattancherry, Kochi, Kerala 682002, India",682002,Kochi,Ernakulam,KERALA,9.957255232894736,76.25402236842105
COIMBATORE POTTERIES & REFRACTORIES,"Coimbatore, Tamil Nadu, India",682002,Kochi,Ernakulam,KERALA,9.957255232894736,76.25402236842105
2F WIND POWER COIMBATORE PVT LTD,"Coimbatore, Tamil Nadu, India",682002,Kochi,Ernakulam,KERALA,9.957255232894736,76.25402236842105
COIMBATORE SUPER ALLOYS P.LTD.,"Coimbatore, Tamil Nadu, India",682002,Kochi,Ernakulam,KERALA,9.957255232894736,76.25402236842105
MIRACLE RECLAIM RUBBER COIMBATORE P.LTD.,"Coimbatore, Tamil Nadu, India",682002,Kochi,Ernakulam,KERALA,9.957255232894736,76.25402236842105
COIMBATORE COTS & COATINGS LTD.,"Coimbatore, Tamil Nadu, India",682002,Kochi,Ernakulam,KERALA,9.957255232894736,76.25402236842105
COIMBATORE POLYTEX,"Coimbatore, Tamil Nadu, India",682002,Kochi,Ernakulam,KERALA,9.957255232894736,76.25402236842105
AARSHAVEDA WELLNESS PVT LTD,"IX/338, Bank Rd, Aluva, Kochi, Aluva, Kerala 683101, India",683101,Aluva,Ernakulam,KERALA,10.095680780412373,76.36233782061856
AEITS INTERNATIONAL,"VI/1017/22,47,EZHAVA SAMAJAM SHOPPING COMPLEX, North Paravur, Kerala 683513, India",683513,Paravur,Ernakulam,KERALA,10.134285372463768,76.23096863043479
AFRAS CASHEW  TRADERS,"WJC8+2J9, Mangad, Kollam, Kerala 691015, India",691015,Kollam,Kollam,KERALA,8.910343165384615,76.6223384
AIFFA PLASTICS,"BUILDING NO.13 PEEKEYZ TOWER ROOM NO.130-133 GROUND FLOOR KURIYODAM - AYIKKARAPPADI P.O, Kerala 673637, India",673637,Ernad,Malappuram,KERALA,11.173863454285714,75.90456773285715
ARAPPURA EXPORTS,"Mundakkal, Kollam, Kerala 691001, India",691001,Kollam,Kollam,KERALA,8.886722971739129,76.59831395
ARBEE AQUATIC PROTEINS P.LTD.,"Aroor Industrial Estate, NH 47, Aroor gram panchayat, Kochi, Kerala 688534, India",688534,Cherthla,Alappuzha,KERALA,9.871729377142858,76.30438504
BATHSHA MARINE EXPORTS,"Kochi,, V7MW+MJ2, Aroor gram panchayat, Kochi, Kerala 688534, India",688534,Cherthla,Alappuzha,KERALA,9.871729377142858,76.30438504
BESTPAK INDUSTRIES,"Nadakadavu Rd, Palluruthy, Kochi, Kerala 682006, India",682006,Kochi,Ernakulam,KERALA,9.917652551851852,76.27326455925926
BHAVANI AUTO DISTRIBUTORS,"X7MW+PM5, Kathrikadavu, Kaloor, Ernakulam, Kochi, Kerala 682017, India",682017,Ernakulam,Ernakulam,KERALA,9.994298565853658,76.29345620243902
CEE JEE LUBRICANTS,"Edayar, Aluva, Kerala 683502, India",683502,Paravur,Ernakulam,KERALA,10.087692555555556,76.30506273333334
COCHIN SCIENTIFIC,"SAYED MOHAMED COMPLEX, 41/711A, C P Ummer Rd, Shenoys, Kochi, Kerala 682035, India",682035,Ernakulam,Ernakulam,KERALA,9.979283159183671,76.28271734081633
DAWA BOOKS,"Salafi Masjid Cultural Complex, Service Rd, NH Bye Pass, Vyttila, Ernakulam, Kochi, Kerala 682019, India",682019,Ernakulam,Ernakulam,KERALA,9.96996995974026,76.31541058961038
ECO GRINZ TRADING PVT LTD,"Door No 42, Ayyappan Kovil, 869, Chittoor Rd, Cemetery Junction, Kacheripady, Kochi, Kerala 682018, India",682018,Ernakulam,Ernakulam,KERALA,9.991596463636364,76.28133009181818
ENCILS GLOBAL BEVERAGES,"Ex. Carrit Moran building 2nd floor Near Ernakulam wharf main gate, AG Milne Rd, Willingdon Island, Kochi, Kerala 682003, India",682003,Kochi,Ernakulam,KERALA,9.960447846153846,76.27093469230769
ERNAKULAM ARCHIDIOCESAN PUBLICATION TRUST,"Ernakulam, Kerala, India",682002,Kochi,Ernakulam,KERALA,9.957255232894736,76.25402236842105
ERNAKULAM ENGINEERS,"Ernakulam, Kerala, India",682002,Kochi,Ernakulam,KERALA,9.957255232894736,76.25402236842105
EVERFRESH EXPORTS,"1st Floor, Bank Junction, St. George Complex, Angamaly, Kerala 683572, India",683572,Paravur,Ernakulam,KERALA,10.193383310687024,76.38335938931299
EZZED BAGS,"Duro flex, opp. Fire Station, Chungam, Alappuzha, Kerala 688011, India",688011,Ambalapuzha,Alappuzha,KERALA,9.494271704545454,76.34375952727272
FLOOR TUFT INTERNATIONAL,"RCQ9+3VJ, Keecheri, Kerala 682315, India",682315,Ernakulam,Ernakulam,KERALA,9.858566190983607,76.40145338852459
GREENDAY EXPORTS AND FARMS PVT LTD,"41/2846, C2, 41, St Vincent Rd, Ernakulam North, Kacheripady, Ernakulam, Kochi, Kerala 682018, India",682018,Ernakulam,Ernakulam,KERALA,9.991596463636364,76.28133009181818
GREENLAND PARTICLE BOARD P.LTD.,"#XIX/4, A12, Kareyeli Vallam Road, Vallom, Perumbavoor, Kerala 683542, India",683542,Kunnathunad,Ernakulam,KERALA,10.114937405454544,76.47808056363637
HAILEYBURIA TEA ESTATES LTD.,"Saraf House, Marar Rd, Willingdon Island, Kochi, Kerala 682003, India",682003,Kochi,Ernakulam,KERALA,9.960447846153846,76.27093469230769
HAOMA HEALTH CARE PVT LTD,"Door No: 7165/32/817A, Ward 42, Garden Spring, South of Pipeline Jn, P.O, Erna, Palarivattom, Kochi, Kerala 682025, India",682025,Ernakulam,Ernakulam,KERALA,10.000372668965516,76.30783643448275
HAYAN EXPORTERS,"X78X+XRC, Kadavanthra Junction, Elamkulam, Kochi, Kerala 682020, India",682020,Ernakulam,Ernakulam,KERALA,9.96861736259542,76.30114694656488
INDOL LUBRICANTS,"Mini Industrial Estate Koivila, Thevalakkara, Kerala 691590, India",691590,Karunagappally,Kollam,KERALA,8.988204466666668,76.57658943333334
J.LAWRENCE PRO AUDIO EQUIPMENTS PVT LTD,"udayamperoor, Kochupally, Udayamperoor, Thrippunithura, Ernakulam, Manakunnam, Kerala 682307, India",682307,Kanayannur,Ernakulam,KERALA,9.8812524175,76.37517342999999
KANNIKKAT TECHNOCRAFT,"Near private Bus stand , P.M State Highway, Muvattupuzha, XHHP+WC5, Kizhakkekara, Ernakulam, Muvattupuzha, Kerala 686661, India",686661,Muvattupuzha,Ernakulam,KERALA,9.979858823265308,76.58176287020407
KARUR SREE RAMA,"Karur, Tamil Nadu, India",686012,Kottayam,Kottayam,KERALA,9.54856711111111,76.52230786666667
KARUR K.C.P. PACKINGS LTD.,"Karur, Tamil Nadu, India",686012,Kottayam,Kottayam,KERALA,9.54856711111111,76.52230786666667
KATTILPARAMBIL TRADERS,"PC59+3FV, Vaikom - Vechoor Rd, Thalayazham, Kerala 686607, India",686607,Vaikom,Kottayam,KERALA,9.71175730952381,76.41841635714286
KEDISON EXPELLERS,"Kanjirappalli Elikkulam Rd, Kanjirapally P.O, Kokkappally, Kanjirappally, Kerala 686507, India",686507,Kanjirappally,Kottayam,KERALA,9.558497567123288,76.79145172602739
KENRICH OVERSEAS TRADING COMPANY,"Door No. 1, 1st Floor, Kanthy Arcade, Kottankavu - Arakkakadavu Rd, Arakkakadavu, Vennala, Kochi, Kakkanad, Kerala 682028, India",682028,Ernakulam,Ernakulam,KERALA,9.99670085,76.32102778
KOTTAKKAL AYUR THERAPIES P.LTD.,"Kottakkal, Kerala, India",682024,Ernakulam,Ernakulam,KERALA,10.01888763298969,76.30253450412371
KOTTACKAL AYURVEDIC TRADING COMPANY,"Kottakkal, Kerala, India",682024,Ernakulam,Ernakulam,KERALA,10.01888763298969,76.30253450412371
KOTTAKAL EXPORTS,"Kottakkal, Kerala, India",682024,Ernakulam,Ernakulam,KERALA,10.01888763298969,76.30253450412371
KOTTAKKAL AYUR THERAPIES P.LTD.,"Kottakkal, Kerala, India",682002,Kochi,Ernakulam,KERALA,9.957255232894736,76.25402236842105
KOTTACKAL AYURVEDIC TRADING COMPANY,"Kottakkal, Kerala, India",682002,Kochi,Ernakulam,KERALA,9.957255232894736,76.25402236842105
KOTTAKAL EXPORTS,"Kottakkal, Kerala, India",682002,Kochi,Ernakulam,KERALA,9.957255232894736,76.25402236842105
LEENS EXPORTS,"6/92, Jew Town Rd, Jew Town, Kappalandimukku, Mattancherry, Kochi, Kerala 682002, India",682002,Kochi,Ernakulam,KERALA,9.957255232894736,76.25402236842105
LOHASHILPI,"W7J5+G4W, Anamangad, Aliparamba, Kerala 679357, India",679357,Perintalmanna,Malappuram,KERALA,10.944097342307693,76.30212904615384
M.O.PHILIPS INDUSTRIES,"38P4+R2F, Binanipuram, Edayar, Kochi, Kerala 683502, India",683502,Paravur,Ernakulam,KERALA,10.087692555555556,76.30506273333334
MAITHRI ADVERTISING WORKS P.LTD.,"1st Floor, X872+C56 Combine Centre, KP Vallon Rd, Kadavanthra Junction, Giri Nagar, Kadavanthra, Kochi, Kerala 682020, India",682020,Ernakulam,Ernakulam,KERALA,9.96861736259542,76.30114694656488
MAITHRI ADVERTISING WORKS P. LTD.,"1st Floor, X872+C56 Combine Centre, KP Vallon Rd, Kadavanthra Junction, Giri Nagar, Kadavanthra, Kochi, Kerala 682020, India",682020,Ernakulam,Ernakulam,KERALA,9.96861736259542,76.30114694656488
MALAMPUZHA STEELS P.LTD.,"Malampuzha-I, Kerala, India",682002,Kochi,Ernakulam,KERALA,9.957255232894736,76.25402236842105
MEENACHIL RUBBERWOOD (P) LTD.,"Meenachil, Kerala 686575, India",686575,Meenachil,Kottayam,KERALA,9.719589849206349,76.68607506666666
MEENAKSHI COIR WORKS,"Charamangalam Mayithara.P.O, Kanjikuzhy, Cherthala, Kerala 688539, India",688539,Cherthala,Alappuzha,KERALA,9.66428288888889,76.34121377777778
METRO PLY AND BOARDS,"3HX6+XQJ, Asamannoor - Panichayam - Kottavathil Rd, Panichayam, Asamannoor, Kerala 683549, India",683549,Kunnathunad,Ernakulam,KERALA,10.10500877,76.547910502
MOON FISHERY (INDIA)P.LTD.,"Plant II/722/D,, Industrial Estate, Aroor, Aroor gram panchayat, Alleppey, Kochi, Kerala 688534, India",688534,Cherthla,Alappuzha,KERALA,9.871729377142858,76.30438504
MR.LIGHT TECHNOLOGY,"40 / 2064-A, Mr. Light Tower Thozhuthinkal lane Anjumana Temple Road, Mamangalam - Anchumana Temple Rd, Sonia Nagar, Edappally, Kochi, Kerala 682024, India",682024,Ernakulam,Ernakulam,KERALA,10.01888763298969,76.30253450412371
MULLASSERY CASHEW,"Mullassery, Kerala, India",686012,Kottayam,Kottayam,KERALA,9.54856711111111,76.52230786666667
N.V.JOSEPH EXPORTS,"X ray junction, M8GR+FGG, Chakkarakulam, Cherthala, Kerala 688524, India",688524,Cherthala,Alappuzha,KERALA,9.6891011625,76.33285069583334
ORBIZ AUTOMOTIVEZ,"Ernad Taluk, Plot No 23/A, Inkel City Rd, Panakkad, Malappuram, Kerala 676519, India",676519,Ernad,Malappuram,KERALA,11.05071221125,76.03817599
PARISONS FOODS PVT LTD,"Kinfra Industrial Park, Kakkanchery, Kerala 673634, India",673634,Tirurangadi,Malappuram,KERALA,11.14419870909091,75.88203877878787
PERUMACHERIL CASTING INDUSTRIES,"Market Landing Rd, Market, Kottayam, Kerala 686001, India",686001,Kottayam,Kottayam,KERALA,9.590939220930233,76.52573586744185
PKM FINE FOODS&SPICES P.LTD.,"XF9C+F5W, Aikaranad South, Kerala 682311, India",682311,Kunnathunad,Ernakulam,KERALA,9.986131800632911,76.47020598227847
PROTECH ORGANO FOODS P. LTD.,"PLOT NO.19&20 KSIDC MAGA, INDUSTRIAL GROWTH CENTRE, Food Park Road, Pallipuram, Kerala 688541, India",688541,Cherthala,Alappuzha,KERALA,9.742432095238096,76.36193387142858
PROTECH ORGAN FOODS,"PLOT NO.19&20 KSIDC MAGA, INDUSTRIAL GROWTH CENTRE, Food Park Road, Pallipuram, Kerala 688541, India",688541,Cherthala,Alappuzha,KERALA,9.742432095238096,76.36193387142858
RADHAS AYURVEDIC SOAP WORKS,"VHWV+89R, Asramam, Kollam, Kerala 691002, India",691002,Kollam,Kollam,KERALA,8.897319366666666,76.59297653333334
ROY CASHEW PRODUCTS,"Roy cashew factory, Kundara, Kerala 691515, India",691515,Kollam,Kollam,KERALA,8.927581720930233,76.71007295116279
ROYAL RUBBERS,"22/327,IDA,Angamaly South.P.O, CK Colony, Angamaly South, Angamaly, Kerala 683573, India",683573,Aluva,Ernakulam,KERALA,10.180255566666666,76.38579883333334
SAMSON CHEMICAL INDUSTRIES,"HGQM+9J9, near Lourde Church, Collectorate, Kottayam, Kerala 686002, India",686002,Kottayam,Kottayam,KERALA,9.58903118,76.53411470333333
SANTRO WOOD PRODUCTS,"3HX5+7HG, Odakkali Nedungapra Krariyely Rd, Odakkali, Kerala 683549, India",683549,Kunnathunad,Ernakulam,KERALA,10.10500877,76.547910502
SOFINE DECORS P.LTD.,"Industrial Estate, Mayithara, Cherthala, Alappuzha, J8XP+FGH, 11th Mile, Mayithara, Alappuzha, Cherthala South, Kerala 688536, India",688536,Cherthala,Alappuzha,KERALA,9.717896142424244,76.3362480181818
ST.FRANCIS PRESS,"St Benedict Rd, Near North Railway Station, Kacheripady, Ernakulam, Kochi, Kerala 682018, India",682018,Ernakulam,Ernakulam,KERALA,9.991596463636364,76.28133009181818
ST.MARYS MOTORS,"Mini Muthoottu Tech Tower, opposite Gokulam Park Inn Hotel, Kaloor, Ernakulam, Kochi, Kerala 682017, India",682017,Ernakulam,Ernakulam,KERALA,9.994298565853658,76.29345620243902
T.M.V. AROMATICS P.LTD.,"S, Arattukadavu Rd., Industrial Estate, South Kalamassery, Kalamassery, Kochi, Kerala 683104, India",683104,Kanayannur,Ernakulam,KERALA,10.057542963636363,76.31917809090909
TAMILNADU NEWSPRINT & PAPERS LTD.,"Tamil Nadu, India",682002,Kochi,Ernakulam,KERALA,9.957255232894736,76.25402236842105
TAMILNADU ENERGY SOLUTION,"Tamil Nadu, India",682002,Kochi,Ernakulam,KERALA,9.957255232894736,76.25402236842105
TECHNO RUBBERS,"38Q8+6CR, Muppathadom, Edayar, Kerala 683110, India",683110,Paravur,Ernakulam,KERALA,10.106830633333333,76.3292302
THARAKAN AND COMPANY,"Parambil Buildings, Olassa P. O, Olassa, Kerala 686014, India",686014,Kottayam,Kottayam,KERALA,9.617703522727274,76.47939103181818
THOMSON RUBBERS,"IX/18 C, Kurisungal JN, Kanjirappally, Kottayam, Kanjirappally, Kerala 686507, India",686507,Kanjirappally,Kottayam,KERALA,9.558497567123288,76.79145172602739
TRICHUR SURGICALS,"MES Building, Judges Ave, RBI Junction, Kaloor, Kochi, Kerala 682017, India",682017,Ernakulam,Ernakulam,KERALA,9.994298565853658,76.29345620243902
UBIO BIOTECHNOLOGY SYSTEMS PVT LTD,"15A, Biotechnology Zone, Kinfra Hi-Tech Park, HMT Colony, North Kalamassery, Kalamassery, Kochi, Kerala 683503, India",683503,Kanayannur,Ernakulam,KERALA,10.0582879625,76.337153153125
VADAKKEDATH INDUSTRIES P.LTD.,"XII/1429, Market Rd, Nadackal, Erattupetta, Kerala 686121, India",686121,Meenachil,Kottayam,KERALA,9.692869868421052,76.77764492631579
VECTOR SURGICAL DISPOSABLES,"Theatrumpady Road, 683545, Kuruppampady, Rayamangalam, Kerala 683545, India",683545,Kunnathunad,Ernakulam,KERALA,10.109719963636364,76.52310976666666
A.P.K.METAL COOKWARES,"Civil Line Rd, Sonia Nagar, Palarivattom, Kochi, Kerala 682025, India",682025,Ernakulam,Ernakulam,KERALA,10.000372668965516,76.30783643448275
AGRO BIO TECH RESEARCH CENTRE LTD.,"Poovanthuruthu, Kerala Industrial Development Plot, Poovanthuruthu, Kerala 686012, India",686012,Kottayam,Kottayam,KERALA,9.54856711111111,76.52230786666667
AL FANOOS CASHEWS,"WJFX+F5J, Peroor, Kottamkara, Kerala 691014, India",691014,Kollam,Kollam,KERALA,8.931472825,76.64248342222223
ALEXANDER COIR WORKS,"Chetticadu, Pathirappally, P O, Thumpoly, Alappuzha, Aryad South, Kerala 688521, India",688521,Ambalapuzha,Alappuzha,KERALA,9.534986122222222,76.3284427
ANAKKARA FOOD PROCESSING & EXPORTS,"Anakkara, Kerala, India",682024,Ernakulam,Ernakulam,KERALA,10.01888763298969,76.30253450412371
ANJALI HOTELS PVT LTD,"594R+3Q2, Nedumbassery, Kerala 683111, India",683111,Aluva,Ernakulam,KERALA,10.153445285714286,76.3904808
ANNA TRADE LINKS,"Ground Floor, Anna Building, Next to Benelli, Service Road West, NH 66, Old NH 47, Thykoodam, Vyttila, Ernakulam, Kochi, Kerala 682019, India",682019,Ernakulam,Ernakulam,KERALA,9.96996995974026,76.31541058961038
ARACKATHARA RECLAIMATIONS,"Kurichy - Eara - Kavalam Rd, Kurichy, Chingavanam, Kerala 686532, India",686532,Changanassery,Kottayam,KERALA,9.502805928070176,76.51869062982456
ASSA SEA FOODS,"Valanjavazhy, Ambalapuzha, Kerala 688005, India",688005,Ambalappuzha,Alappuzha,KERALA,9.40768399,76.351707025
AVL MARKETING,"No.40, 9603, Chittoor Rd, old mymoon cinema, Pullepady, Kochi, Kerala 682018, India",682018,Ernakulam,Ernakulam,KERALA,9.991596463636364,76.28133009181818
BETHLEHEM ART STUDIO,"Vattapparambu, Mallussery, Kerala 683579, India",683579,Paravur,Ernakulam,KERALA,10.180445387272728,76.31635012181819
C.K.K.M.PHARMACY,"Hill Palace Rd, near RCM EYE hospital, Thrippunithura, Ernakulam, Kochi, Kerala 682301, India",682301,Ernakulam,Ernakulam,KERALA,9.946698106896552,76.34776633655173
C.R.TEXTILES,"Near A.I.M.S, Ponekkara, Edappally, Kochi, Kerala 682041, India",682041,Kanayannur,Ernakulam,KERALA,9.9560633125,76.391855675
CAPITAL CASHEW EXPORTS,"Capital Cashew Exports mangadu,mangadu, po, Mangad, Kollam, Kerala 691015, India",691015,Kollam,Kollam,KERALA,8.910343165384615,76.6223384
"CHACKOS PLYWOOD MILLS(P)LTD.,","Rubber Park Industrial Estate Airapuram, Valayanchirangara, Kochi, Airapuram, Kerala 683556, India",683556,Kunnathunad,Ernakulam,KERALA,10.083125960465116,76.47373215813954
CHILTON REFREGERATION,"5th Floor, Chilton Towers, NH 47, Koonamthai, Edappally, Kochi, Kerala 682024, India",682024,Ernakulam,Ernakulam,KERALA,10.01888763298969,76.30253450412371
COCO PLANETE,"Stadium 33/343, Vellakinar, Ward Rd, Vellakkinar, Alappuzha, Kerala 688001, India",688001,Ambalapuzha,Alappuzha,KERALA,9.49638391904762,76.33209264761905
DANAH FOOD PRODUCTS P.LTD.,"W1, 370, Sayed Mohammed Rd, Edavanakkad, Vypin, Kochi, Kerala 682502, India",682502,Kochi,Ernakulam,KERALA,10.091907816666668,76.20725101666666
DESIRE KOCHI,"389C+89G, East Eloor, Travancore Cochin Chemicals Colony, Kalamassery, Kochi, Kerala 683501, India",683501,Ernakulam,Ernakulam,KERALA,10.065396075,76.305478
DIWANIYA FURNISHINGS,"1st Floor, NH Bypass, near QRS, opp. Adidas, Sonia Nagar, Padivattom, Edappally, Kochi, Kerala 682024, India",682024,Ernakulam,Ernakulam,KERALA,10.01888763298969,76.30253450412371
EDATHALA POLYMERS P.LTD.,"Edathala, Aluva, Kerala, India",682002,Kochi,Ernakulam,KERALA,9.957255232894736,76.25402236842105
ELIXIR EXOTIC FOODS AND ALLIED PRODUCTS,"Peter's Modern Rice Mill, Angamaly South, Angamaly, Kerala 683573, India",683573,Aluva,Ernakulam,KERALA,10.180255566666666,76.38579883333334
ESSEN FOODIES INDIA,"KINFRA Park, Kakkanchery, Kozhikode, Kerala 673635, India",673635,Tirurangadi,Malappuram,KERALA,51.479168,118.8666109
EXPIENT TECH LABS,"Blue bell Building, Kuzhikkattumoola - Nilampathinja Mughal Rd, Kalappurakkal, Kusumagiri, Kakkanad, Kerala 682030, India",682030,Ernakulam,Ernakulam,KERALA,51.13351584878049,133.02442981463415
FRESH CATCH EXPORTS,"D.No.6/1209, (Old 7, 324-A, Darusalam Rd, Panayapilly East, Kochangadi, Chullickal, Kochi, Kerala 682002, India",682002,Kochi,Ernakulam,KERALA,9.957255232894736,76.25402236842105
GLOBAL EXIM INDIA P.LTD.,"Power House Rd, Cherthala, Kerala 688524, India",688524,Cherthala,Alappuzha,KERALA,9.6891011625,76.33285069583334
GRAND PEARL EXPORTS,"Door No: 16/275, Aroor gram panchayat, Kochi, Kerala 688537, India",688537,Cherthala,Alappuzha,KERALA,9.82172572,76.30522974
HYDROMANTECH,"X755+W37, Star Junction, Mattancherry, Kochi, Kerala 682002, India",682002,Kochi,Ernakulam,KERALA,9.957255232894736,76.25402236842105
INTERGROW BRANDS P.LTD.,"Leela Tower, 3rd Floor, Subhash Chandra Bose Road, Jawahar Nagar Ave, Ponnurunni, Vyttila, Ernakulam, Kochi, Kerala 682019, India",682019,Ernakulam,Ernakulam,KERALA,9.96996995974026,76.31541058961038
JITHA PLASTIC INDUSTRIES,"Vallom, Chelamattom part, Kerala 683550, India",683550,Kunnathunad,Ernakulam,KERALA,10.156458604347826,76.44930727391304
JOECE ENTERPRISES,"KUNCHARATH, POOCHAKKAL P.O, Cherthala - Arookutty Rd, Poochakkal, Panavally, Kerala 688526, India",688526,Cherthala,Alappuzha,KERALA,9.806103366981132,76.35243924716981
K.P GROUP INDUSTRIES,"12, Kollad-Puthuppally Rd, Poovanthuruthu, Kerala 686012, India",686012,Kottayam,Kottayam,KERALA,9.54856711111111,76.52230786666667
K.P.GROUP INDUSTRIES,"12, Kollad-Puthuppally Rd, Poovanthuruthu, Kerala 686012, India",686012,Kottayam,Kottayam,KERALA,9.54856711111111,76.52230786666667
KADAVIL CHEMICALS,"Kalarcode, Punnapra North, Alappuzha, Kerala 688003, India",688003,Ambalapuzha,Alappuzha,KERALA,9.468575348387096,76.33827430967742
KARUR SREE RAMA,"Karur, Tamil Nadu, India",682002,Kochi,Ernakulam,KERALA,9.957255232894736,76.25402236842105
KARUR K.C.P. PACKINGS LTD.,"Karur, Tamil Nadu, India",682002,Kochi,Ernakulam,KERALA,9.957255232894736,76.25402236842105
KELACHANDRA IRON & STEEL WORKS,"Chingavanam, Kerala 686531, India",686531,Changanacherry,Kottayam,KERALA,9.5105107,76.52202866666666
HANDICRAFTS DEVE. CORPN. OF KERALA LTD.,"Kerala, India",682024,Ernakulam,Ernakulam,KERALA,10.01888763298969,76.30253450412371
KERAL DINESH BEEDI WORKERS,"Kerala, India",682024,Ernakulam,Ernakulam,KERALA,10.01888763298969,76.30253450412371
KERALA AGRO MACHINERY CORPN. LTD.,"Kerala, India",682024,Ernakulam,Ernakulam,KERALA,10.01888763298969,76.30253450412371
KERALA CARDAMOM PROCESSING & MKTG.CO.LTD,"Kerala, India",682024,Ernakulam,Ernakulam,KERALA,10.01888763298969,76.30253450412371
KERALA CERAMICS LTD.,"Kerala, India",682024,Ernakulam,Ernakulam,KERALA,10.01888763298969,76.30253450412371
KERALA DINESH BEEDI WORKERS,"Kerala, India",682024,Ernakulam,Ernakulam,KERALA,10.01888763298969,76.30253450412371
KERALA HOME FOOD STUFF EXPORT,"Kerala, India",682024,Ernakulam,Ernakulam,KERALA,10.01888763298969,76.30253450412371
KERALA MINERALS & METALS LTD.,"Kerala, India",682024,Ernakulam,Ernakulam,KERALA,10.01888763298969,76.30253450412371
KERALA RUBBER & RECLAIMS LTD.,"Kerala, India",682024,Ernakulam,Ernakulam,KERALA,10.01888763298969,76.30253450412371
